sale_date,sale_id,customer_id,distribution_center_id,delivery_kind,item_id,item_qty
2018-05-01 00:32:17,5ae7b591ad4a7e001416edf8,5a84b04c86d59100147682cb,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb58,4
2018-05-01 00:32:17,5ae7b591ad4a7e001416edf8,5a84b04c86d59100147682cb,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb5b,2
2018-05-01 00:32:17,5ae7b591ad4a7e001416edf8,5a84b04c86d59100147682cb,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb61,4
2018-05-01 00:32:17,5ae7b591ad4a7e001416edf8,5a84b04c86d59100147682cb,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb48,3
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb31,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb30,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,5abe5deb49e81c00142f816b,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb74,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb32,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,5a95f40ec797150014a9c598,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb34,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb3c,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb70,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb4e,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb5a,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb30,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb49,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb42,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,5a53d9c2bb82cd001421e0b0,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb4b,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb30,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb2c,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb32,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb3f,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb46,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb36,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb72,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb2c,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,5a8c8402126bb30014b96e59,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,5a9da5c50ca1a1001422a9e2,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb49,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb2c,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb2b,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb65,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb69,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,592caecbcf8abf00114e223e,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb2c,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb70,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,595653461cfa4a00119e76e1,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb3f,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb36,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb4e,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,5a8c7e7e126bb30014b96e58,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb2b,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb42,1
2018-05-01 00:35:14,5ae7b642ad4a7e001416ee0a,5a4ba8255e6e5b001431e211,5911a7adcca15a0011ef13d3,kit,59161c71cb7257001150eb49,1
2018-05-01 00:40:04,5ae7b764ad4a7e001416ee10,5a5378d21e69060014cf349e,587e81a99565c515f102b3ac,product,592caecbcf8abf00114e223e,4
2018-05-01 00:40:04,5ae7b764ad4a7e001416ee10,5a5378d21e69060014cf349e,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb48,4
2018-05-01 00:40:04,5ae7b764ad4a7e001416ee10,5a5378d21e69060014cf349e,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb42,4
2018-05-01 00:40:04,5ae7b764ad4a7e001416ee10,5a5378d21e69060014cf349e,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb52,4
2018-05-01 00:40:04,5ae7b764ad4a7e001416ee10,5a5378d21e69060014cf349e,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb36,4
2018-05-01 00:40:04,5ae7b764ad4a7e001416ee10,5a5378d21e69060014cf349e,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb49,2
2018-05-01 00:40:04,5ae7b764ad4a7e001416ee10,5a5378d21e69060014cf349e,587e81a99565c515f102b3ac,product,5a0f2f12b1a9ce00145b97b4,2
2018-05-01 00:40:04,5ae7b764ad4a7e001416ee10,5a5378d21e69060014cf349e,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb2c,2
2018-05-01 00:40:04,5ae7b764ad4a7e001416ee10,5a5378d21e69060014cf349e,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb76,2
2018-05-01 00:40:04,5ae7b764ad4a7e001416ee10,5a5378d21e69060014cf349e,587e81a99565c515f102b3ac,product,5a25ca32be7d27001455e0b5,4
2018-05-01 00:40:04,5ae7b764ad4a7e001416ee10,5a5378d21e69060014cf349e,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb30,2
2018-05-01 00:40:04,5ae7b764ad4a7e001416ee10,5a5378d21e69060014cf349e,587e81a99565c515f102b3ac,product,5a6b5cf0ecb13800147b6752,2
2018-05-01 00:40:04,5ae7b764ad4a7e001416ee10,5a5378d21e69060014cf349e,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb2b,2
2018-05-01 00:42:00,5ae7b7d8ad4a7e001416ee14,5ae7b472ad4a7e001416eded,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb3c,5
2018-05-01 00:42:00,5ae7b7d8ad4a7e001416ee14,5ae7b472ad4a7e001416eded,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb46,2
2018-05-01 00:42:00,5ae7b7d8ad4a7e001416ee14,5ae7b472ad4a7e001416eded,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb66,2
2018-05-01 00:42:00,5ae7b7d8ad4a7e001416ee14,5ae7b472ad4a7e001416eded,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb3f,2
2018-05-01 00:42:00,5ae7b7d8ad4a7e001416ee14,5ae7b472ad4a7e001416eded,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb73,2
2018-05-01 00:42:00,5ae7b7d8ad4a7e001416ee14,5ae7b472ad4a7e001416eded,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb52,2
2018-05-01 00:42:00,5ae7b7d8ad4a7e001416ee14,5ae7b472ad4a7e001416eded,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb30,2
2018-05-01 00:42:00,5ae7b7d8ad4a7e001416ee14,5ae7b472ad4a7e001416eded,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb2c,2
2018-05-01 00:42:00,5ae7b7d8ad4a7e001416ee14,5ae7b472ad4a7e001416eded,587e81a99565c515f102b3ac,product,5a9da5c50ca1a1001422a9e2,2
2018-05-01 00:42:00,5ae7b7d8ad4a7e001416ee14,5ae7b472ad4a7e001416eded,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb4f,2
2018-05-01 00:45:51,5ae7b8bfad4a7e001416ee1c,5916a3d894ddb7001199f463,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb3c,2
2018-05-01 00:45:51,5ae7b8bfad4a7e001416ee1c,5916a3d894ddb7001199f463,587e81a99565c515f102b3ac,product,5a95f40ec797150014a9c598,2
2018-05-01 00:45:51,5ae7b8bfad4a7e001416ee1c,5916a3d894ddb7001199f463,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb5e,2
2018-05-01 00:45:51,5ae7b8bfad4a7e001416ee1c,5916a3d894ddb7001199f463,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb4f,1
2018-05-01 00:45:51,5ae7b8bfad4a7e001416ee1c,5916a3d894ddb7001199f463,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb3a,2
2018-05-01 00:45:51,5ae7b8bfad4a7e001416ee1c,5916a3d894ddb7001199f463,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb46,2
2018-05-01 00:45:51,5ae7b8bfad4a7e001416ee1c,5916a3d894ddb7001199f463,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb58,2
2018-05-01 00:45:51,5ae7b8bfad4a7e001416ee1c,5916a3d894ddb7001199f463,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb2c,3
2018-05-01 00:45:51,5ae7b8bfad4a7e001416ee1c,5916a3d894ddb7001199f463,587e81a99565c515f102b3ac,product,5a8c8402126bb30014b96e59,2
2018-05-01 00:45:51,5ae7b8bfad4a7e001416ee1c,5916a3d894ddb7001199f463,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb70,3
2018-05-01 00:45:51,5ae7b8bfad4a7e001416ee1c,5916a3d894ddb7001199f463,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb33,2
2018-05-01 00:45:51,5ae7b8bfad4a7e001416ee1c,5916a3d894ddb7001199f463,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb61,2
2018-05-01 00:45:51,5ae7b8bfad4a7e001416ee1c,5916a3d894ddb7001199f463,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb73,2
2018-05-01 00:45:51,5ae7b8bfad4a7e001416ee1c,5916a3d894ddb7001199f463,587e81a99565c515f102b3ac,product,5a9da5c50ca1a1001422a9e2,3
2018-05-01 00:45:51,5ae7b8bfad4a7e001416ee1c,5916a3d894ddb7001199f463,587e81a99565c515f102b3ac,product,5a4cebc265421f0014b70d63,2
2018-05-01 00:45:51,5ae7b8bfad4a7e001416ee1c,5916a3d894ddb7001199f463,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb66,1
2018-05-01 00:45:51,5ae7b8bfad4a7e001416ee1c,5916a3d894ddb7001199f463,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb55,2
2018-05-01 00:53:33,5ae7ba8dad4a7e001416ee2c,5a31cf585a7cbd0014204956,587e81a99565c515f102b3ac,meal,5a8c8402126bb30014b96e59,1
2018-05-01 00:53:33,5ae7ba8dad4a7e001416ee2c,5a31cf585a7cbd0014204956,587e81a99565c515f102b3ac,meal,5a95f40ec797150014a9c598,1
2018-05-01 00:53:33,5ae7ba8dad4a7e001416ee2c,5a31cf585a7cbd0014204956,587e81a99565c515f102b3ac,meal,5a9da5c50ca1a1001422a9e2,1
2018-05-01 00:53:33,5ae7ba8dad4a7e001416ee2c,5a31cf585a7cbd0014204956,587e81a99565c515f102b3ac,meal,59161c71cb7257001150eb72,1
2018-05-01 00:53:33,5ae7ba8dad4a7e001416ee2c,5a31cf585a7cbd0014204956,587e81a99565c515f102b3ac,meal,59161c71cb7257001150eb2f,1
2018-05-01 00:53:33,5ae7ba8dad4a7e001416ee2c,5a31cf585a7cbd0014204956,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb5a,1
2018-05-01 00:53:33,5ae7ba8dad4a7e001416ee2c,5a31cf585a7cbd0014204956,587e81a99565c515f102b3ac,product,5947bf67056d7200113bd556,1
2018-05-01 00:53:33,5ae7ba8dad4a7e001416ee2c,5a31cf585a7cbd0014204956,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb59,1
2018-05-01 00:53:33,5ae7ba8dad4a7e001416ee2c,5a31cf585a7cbd0014204956,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb5e,1
2018-05-01 00:53:33,5ae7ba8dad4a7e001416ee2c,5a31cf585a7cbd0014204956,587e81a99565c515f102b3ac,product,5a6b5cf0ecb13800147b6752,1
2018-05-01 00:53:33,5ae7ba8dad4a7e001416ee2c,5a31cf585a7cbd0014204956,587e81a99565c515f102b3ac,product,5a95f40ec797150014a9c598,1
2018-05-01 00:53:33,5ae7ba8dad4a7e001416ee2c,5a31cf585a7cbd0014204956,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb61,1
2018-05-01 00:53:33,5ae7ba8dad4a7e001416ee2c,5a31cf585a7cbd0014204956,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb2c,1
2018-05-01 01:00:52,5ae7bc44ad4a7e001416ee37,5917586a7d6dc70011288cb4,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb72,4
2018-05-01 01:00:52,5ae7bc44ad4a7e001416ee37,5917586a7d6dc70011288cb4,587e81a99565c515f102b3ac,product,5a8c8402126bb30014b96e59,1
2018-05-01 01:00:52,5ae7bc44ad4a7e001416ee37,5917586a7d6dc70011288cb4,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb3c,2
2018-05-01 01:00:52,5ae7bc44ad4a7e001416ee37,5917586a7d6dc70011288cb4,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb3e,2
2018-05-01 01:02:01,5ae7bc89ad4a7e001416ee3b,59e761c7bda04d0012e36929,587e81a99565c515f102b3ac,product,59161c71cb7257001150eb2b,3
